business_id|name|categories|city|review_count|stars
gnYgjMCF9VT03qMOiiDygw|Park and Kingston|Real Estate, Home Services, Apartments|Charlotte|4|5.0
BAnkejp9fakD_S8AQBGG5Q|Rodeway Inn|Hotels & Travel, Event Planning & Services, Hotels|Charlotte|3|1.5
WnLhd38sH80ViWwzyF7yoA|Hibiscus|Restaurants, Korean, Thai|Charlotte|183|4.0
vrCN175x5PLshWAgKjWMVA|Carmel Foot Specialists, PA|Surgeons, Health & Medical, Podiatrists, Doctors, Sports Medicine|Charlotte|13|3.0
_AiyFg3_gFbmV7Gc_F9VnA|Gotta Yoga Studio|Fitness & Instruction, Reiki, Health & Medical, Yoga, Pilates, Massage Therapy, Active Life|Cornelius|13|5.0
LBt8u4ZQc649G5Oaa8OXKQ|Center Street Tavern & Restaurant|Restaurants, American (Traditional)|Cramerton|15|3.0
-dcI8oWvxdMCGp00da8Ksg|Birdsong Brewing|Breweries, Pubs, Bars, Nightlife, Food|Charlotte|84|4.5
5py-HIXcvKqoa-D0ONbnug|Pottery Barn|Home & Garden, Furniture Stores, Home Decor, Shopping|Charlotte|10|3.0
Xoru1PXm0dr6NTSra-9dgg|Landings at Greenbrooke Apartments|Home Services, Real Estate, Apartments|Charlotte|3|3.5
jaG7VQ25LDED8OnFfy_TYQ|Van Nails & Alterations|Beauty & Spas, Nail Salons|Charlotte|3|1.5
o3c5eZcW5Z9OYmTPTf-hhw|Frontier Airlines|Transportation, Airlines, Hotels & Travel|Charlotte|21|2.0
LgRiEJPaocDHyRLLOh9iMQ|McDonald's|Burgers, Restaurants, Fast Food, Coffee & Tea, Food|Charlotte|47|1.5
RYfY3dlHycYvqhDb5jaEBA|Tinder Box - Ballantyne Village|Shopping, Tobacco Shops|Charlotte|4|4.5
qPr3Jwxyx-FivlYKN19zog|Li's noodles|Pan Asian, Noodles, Restaurants|Matthews|19|3.5
_UfFEBRD9mAlksWbCW4eHA|Bi-Lo|Specialty Food, Grocery, Flowers & Gifts, Shopping, Florists, Seafood Markets, Drugstores, Food|Charlotte|5|4.0
kwW7HMl6w13svYS1Up26-Q|Randolph Chiropractic Health Center|Chiropractors, Health & Medical|Charlotte|4|4.0
OqjBN2w7xsHkAx8WGjeMyA|American Deli|Sandwiches, Burgers, Fast Food, Cheesesteaks, Restaurants, Chicken Wings|Montgomery|12|4.0
5Nr1rkaTmyWqBAsil5CLDg|Arpa|Basque, Spanish, Tapas Bars, Wine Bars, Nightlife, Bars, Restaurants|Charlotte|18|3.5
Q9HpnicMrAQ4MdgOrgYZrA|Mountain Island Chiropractic|Physical Therapy, Massage Therapy, Sports Medicine, Doctors, Chiropractors, Health & Medical|Charlotte|7|5.0
6Hnf8Vk2BOuyDf11PZdvSw|Crafty Burg'r|Bars, Restaurants, American (New), Burgers, Nightlife|Cornelius|140|4.0
I_oghrNwfoaIoFBFvDxCuQ|Loo Loo's Hairsalon|Hair Salons, Beauty & Spas, Hair Stylists|Charlotte|25|5.0
6r11stZVg7uHfGkxkVcSqQ|Meineke Car Care Center|Oil Change Stations, Tires, Auto Repair, Automotive|Matthews|3|2.5
TnQNwhPsHPOuLd7d6G6UpA|Harris Teeter|Drugstores, Grocery, Food, Flowers & Gifts, Shopping|Charlotte|29|3.5
0DBNFpaRGzP1cDEZblyAJw|Texaco Xpress Lube|Auto Repair, Automotive, Oil Change Stations|Mint Hill|3|2.5
LtNFIQDKewq80C32FYdf6Q|Public Storage|Self Storage, Local Services|Charlotte|4|2.0
q18E7jrFNANg-IWoXLVezw|Ollie's Bargain Outlet|Outlet Stores, Shopping|Gastonia|3|3.0
YXV2chVjLhVfE6PztHMQbw|Johnston Memorial Branch YMCA|Fitness & Instruction, Local Services, Active Life, Child Care & Day Care, Yoga, Gyms|Charlotte|20|3.5
5-4mAJZyjC7rZz_hEBT5Cg|Zenith Gymnastics|Gymnastics, Active Life|Charlotte|5|4.5
14lFMDFnyPhXnPXgS4rlvg|Sweet Tooth Festival|Food, Festivals, Arts & Entertainment, Desserts|Charlotte|4|4.0
HS28W19N-Czmsta99oKISA|NTB - National Tire & Battery|Automotive, Auto Repair, Tires, Oil Change Stations|Charlotte|6|1.5
muvJiFTr8wy0yvji4ChFAw|Steve Davis Heating & Air Conditioning|Heating & Air Conditioning/HVAC, Home Services|Belmont|3|2.5
XdhisHedvykhoCnm6eS9-A|Wingstop|Restaurants, Chicken Wings|Charlotte|23|1.5
0cDKiKwsE6NAlfhx-cAWkA|Table 31|American (New), Restaurants, Steakhouses|Mooresville|36|4.0
pexaKFFR6zFs7Zlv4lG1vg|David Stroman - State Farm Insurance Agent|Insurance, Banks & Credit Unions, Financial Services|Charlotte|4|4.0
v4KRmmOhBN1tptdzv1ljWw|A Fancy Pup Pet Grooming|Pets, Pet Services, Pet Groomers|Concord|3|2.5
R1jJQi2yR44D_2ileqr8kA|Living Kitchen|Restaurants, Vegan, Live/Raw Food, Vegetarian|Charlotte|417|4.5
djfFq9WitGJLW7U8l6Ygjg|South Beach Tanning Company|Tanning, Spray Tanning, Tanning Beds, Beauty & Spas|Charlotte|9|4.0
DfD-xc8788c081WiFjluTA|Tijuana Flats|Tex-Mex, Restaurants, Mexican|Charlotte|74|4.0
MdAgvvnLTZ7gRrkQl2W7DQ|The Comedy Zone at Lake Norman|Performing Arts, Arts & Entertainment|Cornelius|5|3.0
gnbUouJ5uf6UybZme7TTWg|King Auto Repair|Automotive, Windshield Installation & Repair, Auto Repair|Charlotte|23|4.5
-U0liwRSHGYBEMYVj8kFmQ|Mickey & Mooch|Seafood, American (New), Restaurants, Steakhouses|Charlotte|123|3.0
U6jk6V9djdvw2W_6_Jj1mg|Red Bridge Golf|Active Life, Golf|Locust|5|4.5
X2Uyj0Y01i8nmaoYO2p3Mg|Party City|Costumes, Shopping, Event Planning & Services, Arts & Crafts, Party Supplies|Concord|5|2.0
mx2rLzeEtnGkWWKmwPpi4A|StyleBar|Medical Spas, Eyelash Service, Beauty & Spas, Health & Medical, Men's Hair Salons, Hair Extensions, Makeup Artists, Hair Salons|Charlotte|22|4.5
qMvgWKVU5ma7_8Bw1gN2RQ|JF Salon & Spa|Day Spas, Hair Salons, Beauty & Spas|Charlotte|5|5.0
kRhjWeAPs-U5RmakIKz0Pg|Tyber Creek Pub|Irish Pub, Bars, British, Pubs, Burgers, Restaurants, Sandwiches, Irish, American (New), Nightlife|Charlotte|153|4.0
tyjquHslrAuF5EUejbPfrw|Sabor Latin Street Grill - Davidson|Mexican, Restaurants, Venezuelan, Latin American|Davidson|11|4.5
qsv-b68E0N_TnW7DJcQpug|Yoforia|Food, Ice Cream & Frozen Yogurt|Charlotte|17|2.5
CSkyqO0v-pOH_MzOzQjckA|Friendship Missionary Baptist Church|Local Services, Religious Organizations, Child Care & Day Care, Churches|Charlotte|3|4.5
_IOBx9qRvzI7CxWVa8debg|Pepper Palace|Specialty Food, Herbs & Spices, Food|Concord|3|3.5
znvLtOdq9a6d0qbwzb_qdQ|Legacy Fence Company|Home Services, Fences & Gates|Waxhaw|4|2.5
GzH105FGzXCd4mXTYBxghQ|Cafe 157|Cafes, Bars, Seafood, American (Traditional), Cocktail Bars, Restaurants, Nightlife|Matthews|92|3.5
4Gri068Ll3fYkM7ZPS2u0A|UNC Charlotte Botanical Gardens|Arts & Entertainment, Botanical Gardens|Charlotte|21|4.0
Wlg9fruyWcoW3VuPuRDcpA|Carvel|Food, Ice Cream & Frozen Yogurt, Custom Cakes|Charlotte|27|3.5
zElnVlq5To9UoNw4KmoYWQ|Cicis|American (Traditional), Pizza, Restaurants, Buffets|Gastonia|10|2.0
rwir8gsTrap7mdgggBzFNA|King Buffet|Restaurants, Buffets|Belmont|6|1.5
xEzrIUyxxHbp93n7qpIDEA|Pottery Barn|Furniture Stores, Home Decor, Home & Garden, Shopping|Charlotte|5|3.5
IQJ769ftxu00hi_NkXQfcw|Tommy's Drive-In|American (New), Restaurants|Dallas|18|3.0
sXCquNdRuCF7vrHwXXdFHw|Not Just Coffee- Packard Place|Food, Coffee & Tea|Charlotte|75|4.5
IGkgcygg4nYYg2-jE5hnSw|Wendy's|Fast Food, Burgers, Restaurants|Charlotte|8|2.0
hT3pnZ6HR7oLDE-LfxAElQ|Mama Mia Too|Italian, Restaurants|Huntersville|56|3.5
FBSWwaE6gR7KAOyG1QhakQ|Block & Grinder|Butcher, Nightlife, Food, American (New), Restaurants, Bars, Cocktail Bars|Charlotte|223|4.0
qkQb81FJkqZyaJ_uG5gB1g|Enterprise Rent-A-Car|Car Rental, Hotels & Travel|Cornelius|13|3.0
9ogNVbTPvJd3TfLDGOrjRw|The Pickled Peach|American (New), Restaurants|Davidson|144|4.5
F7g4-sDSNt11CaMpBFXTJw|Biscuitville|Restaurants, Food, Breakfast & Brunch|Indian Trail|31|4.0
N9jmzeBT-6vQxbpC9yl8Aw|Fifty 1|Restaurants, American (New)|Charlotte|14|3.0
kd0j5z6oz2jnhfi__9IwOA|Crossroads Grille|Restaurants, American (Traditional), Chicken Wings, Sandwiches|Monroe|29|4.0
67FzueRMlcTQV3Nuep2qPw|Lotus Chinese Cuisine|Restaurants, Chinese|Charlotte|21|3.0
IO1INZ-0evy9pg4cORajJA|My Bella Nail Spa|Beauty & Spas, Nail Salons|Charlotte|24|3.0
7Bs1ytQBTFrzFCTnusQACQ|Lotus Spa & Nails|Waxing, Nail Salons, Threading Services, Beauty & Spas, Hair Removal|Waxhaw|27|3.0
XlOtdDY_7VNieWYyMyic7Q|B.GOOD|Food, Salad, Sandwiches, Burgers, Fast Food, Juice Bars & Smoothies, Restaurants, American (Traditional)|Charlotte|48|3.0
PhDAEkVfUkErtarKmjJFYg|Online Trading Academy|Financial Services, Special Education, Adult Education, Investing, Specialty Schools, Education|Cornelius|9|3.5
thr3T1m-xd2RJoiH6hwAYg|Omni Wellness Center|Acupuncture, Health & Medical, Medical Centers, Nutritionists, Chiropractors|Charlotte|6|4.0
F_e9kCeZQ2_me1LG_AAe6g|Made To Last Tattoo|Tattoo, Beauty & Spas|Charlotte|26|5.0
2GZLL30T5JWWAeFIstbJtQ|Jamaica Jo's Coffee|Coffee & Tea, Food|Harrisburg|18|4.0
goXLz5Fz16AgyaIDjXpS7Q|Shear Performance|Men's Hair Salons, Blow Dry/Out Services, Hair Salons, Beauty & Spas, Hair Stylists|Mooresville|6|4.5
msh5VN7vzvK27vKj-Q5TbA|Firestone Complete Auto Care|Tires, Auto Parts & Supplies, Automotive, Auto Repair, Oil Change Stations|Charlotte|17|4.0
0LPVkxZ-Ab9Jx6_ytA-Yew|Tea Fusion Cafe|Sandwiches, Coffee & Tea, Restaurants, Bubble Tea, Desserts, Cafes, Food|Charlotte|173|4.5
9BBWtaSvsootDkKTVBgv_A|Jasmine Buffet|Chinese, Restaurants, Buffets, Asian Fusion, Japanese|Charlotte|108|3.0
rITfn--tcngFvuzpNwgilg|Park Crossing Dentistry|Doctors, Dentists, Cosmetic Dentists, Health & Medical, General Dentistry|Charlotte|19|5.0
MhGezUHeUM_0qMMPGLAlCg|Pho Nam|Vietnamese, Restaurants|Cornelius|107|4.5
Ax_EnGE0r0OdLl30fndKqQ|Boulevard 98|Apartments, University Housing, Real Estate, Home Services|Charlotte|5|1.0
h1S9CQd5p6YuuCJKKdFiTA|Blink Eyecare and Eyewear|Health & Medical, Shopping, Eyewear & Opticians, Optometrists|Charlotte|9|4.0
G_X8J3i84pnVC5kGPEUoNg|FedEx Office Print & Ship Center|Printing Services, Local Services, Signmaking, Shipping Centers, Professional Services|Charlotte|16|4.0
NHKRAAJm2KbWdMox3pSGtA|Cinemark Movies 10|Arts & Entertainment, Cinema|Matthews|3|3.5
BHr8eSF6-I5y0tcs4lg8WA|Zippy Shell of Charlotte|Home Organization, Movers, Local Services, Self Storage, Home Services|Charlotte|3|2.5
EK_szJq_rFvbH2QIT9HNdQ|Circle K|Automotive, Convenience Stores, Gas Stations, Food|Cornelius|3|1.5
nReKcz3OZ8yQqYfX_ZjiJQ|Kay Jewelers|Shopping, Jewelry|Pineville|3|3.0
F6hibYDvIvZVrzeASF_9Iw|Tidalwave Auto Spa|Car Wash, Automotive|Matthews|8|4.0
KHB-F1nZO7ScvjuaCM_g1w|Charlotte News|Food, Convenience Stores|Charlotte|3|2.5
dlNvGczOrYuaH-LWxaSaTw|Anthonys Restaurant of Charlotte|American (Traditional), Restaurants, Chicken Wings|Charlotte|7|3.5
nuhx24_a0iySSpAfQe2DAg|DoubleTree By Hilton Hotel Charlotte Airport|Event Planning & Services, Hotels, Hotels & Travel|Charlotte|60|2.5
z1_dT95FCa7AzLkKimgazw|Cvs 1742|Shopping, Drugstores|Monroe|3|2.0
r03iCYpYLD_Lr1ZRJZG7gw|Bebe Gallini's|Shopping, Flowers & Gifts, Home & Garden, Gift Shops, Fashion, Accessories, Furniture Stores, Jewelry|Cornelius|3|4.5
9P2dX-FhCARWfoLdlO9d0g|Experimac Huntersville|Shopping, Local Services, Data Recovery, IT Services & Computer Repair, Computers, Mobile Phones, Mobile Phone Repair|Huntersville|8|5.0
uMdvGQCS16HP6vvm7XVv9w|Talley's Florist|Shopping, Florists, Event Planning & Services, Flowers & Gifts, Party & Event Planning|Gastonia|6|5.0
cF6riu75lFaHzKG4fK437w|Laurel OBGYN Associates - Charlotte|Doctors, Health & Medical, Obstetricians & Gynecologists|Charlotte|8|3.0
XQqugSurkmFjmByzd0ZsLg|Pizza Hut|Restaurants, Italian, Pizza, Chicken Wings|Kannapolis|10|2.0
EF74N-cH_vAA7wSB_FlXYQ|ACR Master Locksmith|Security Systems, Home Services, Keys & Locksmiths|Charlotte|9|5.0
CJumN-ajlQFYGZJvMwaeTA|Quimby & Collins Orthodontics|Orthodontists, Health & Medical, Dentists|Charlotte|5|4.0
3kqd2C8oQ88r8HA2fcP-GQ|A1 Janitorial Supply & Vacuum Shop|Home & Garden, Shopping, Home Services, Home Cleaning|Charlotte|4|5.0
xQ2dj21s4S9QYs5K70UEQQ|Charlotte Chiropractic Center|Massage Therapy, Chiropractors, Health & Medical|Charlotte|14|5.0
MO8qJO4n9-s8fntbV8DXJw|Evergreen Nature Preserve|Parks, Active Life|Charlotte|3|4.5
htHoB4ga8guvhSPWEzfz7Q|Concord Shoe Repair|Local Services, Shoe Repair|Concord|3|3.5
5V9i2FuhQ3o8ynYwbubmQg|Uptown Bar &  Lounge|Sports Bars, American (New), Bars, Nightlife, Restaurants|Charlotte|68|3.0
x5hieVj5VhyFIqpUv3M92A|Reebok CrossFit Charlotte Uptown|Active Life, Health & Medical, Interval Training Gyms, Sports Clubs, Fitness & Instruction, Gyms|Charlotte|5|5.0
NuC-9luvqrGVCcDc43DfOg|Legacy Concord Apartments|Home Services, Real Estate, Apartments|Concord|6|2.5
ikf2NwCUMABjetNLe_XSCw|Kut Masters|Barbers, Beauty & Spas|Charlotte|5|5.0
108H_8aEgOH5uz_C9hBgUQ|Jack In the Box|Restaurants, Fast Food|Charlotte|6|2.5
KjAzsJQEokm5MmP5FxTiiw|Monroe Family Shoe Center|Shopping, Shoe Stores, Sporting Goods, Fashion|Monroe|3|2.5
88gtlWPyUJ-WeM6NfsKWhg|South Charlotte Endodontics|Health & Medical, Dentists, Endodontists|Matthews|4|4.0
g4Tsa294D3LdJUOd59uucw|Camden Pinehurst|Home Services, Apartments, Real Estate|Charlotte|5|3.0
_mPuXifM__HLH-hTWXyHog|Mazda of South Charlotte|Automotive, Auto Repair, Car Dealers, Auto Parts & Supplies|Pineville|69|3.5
QX1OK1-qljE7g-X9gNta_Q|Pennyard Bistro & Winery|American (New), Bars, Restaurants, Wine Bars, Nightlife|Charlotte|3|4.5
9txQt2N_Pb6MhUplnh9iMQ|Whole Foods Market|Organic Stores, Health Markets, Grocery, Cheese Shops, Seafood Markets, Specialty Food, Food|Charlotte|34|3.5
rpK6XXAfFZIVb2amLgjDDg|Carolina Buyer's Agent|Real Estate Services, Real Estate, Home Services, Real Estate Agents|Charlotte|3|5.0
Yg_erZ2xWHT1k0HW8FWzLg|KFC|Chicken Wings, Fast Food, Restaurants, Chicken Shop|Charlotte|7|1.0
4vJHaYyx7If9eRsG2cAyng|Hall Clock Shop|Home & Garden, Local Services, Watches, Watch Repair, Home Decor, Shopping|Charlotte|3|2.0
J1lrdJd4YYI0gPSU4FoVyA|LA Nails|Eyebrow Services, Beauty & Spas, Nail Salons, Eyelash Service|Charlotte|6|2.5
G3XlwKn9_qi28SY9KiWpsg|Mirror Mirror Salon|Spray Tanning, Men's Hair Salons, Hair Stylists, Hair Extensions, Hair Salons, Tanning, Beauty & Spas, Makeup Artists|Matthews|8|5.0
Sa1H5Gr6jg-NdpUn1vm03g|Arbor Steele Creek|Apartments, Home Services, Property Management, Real Estate|Charlotte|7|2.5
6zJvMj0AnR2I_pykWkt3sA|Hertz Car Sales- Charlotte|Car Dealers, Automotive|Charlotte|4|5.0
grylyRucwX-XQAykqDRIJw|iNetwork Auto Group|Automotive, Car Dealers, Car Buyers|Charlotte|5|3.5
F8gPyC2QHe6ew9WvTIY-4A|Interstate Motor & Auto Service|Auto Repair, Automotive|Charlotte|3|3.5
zPSPUa9cgl68ydGNZt6gYQ|Thrifty Car Rental|Car Rental, Hotels & Travel|Charlotte|10|3.0
jOjxEGGcptLYPbPsVccixA|Babies R Us|Baby Gear & Furniture, Shopping, Toy Stores|Gastonia|4|3.0
oJDuiXVY2gQsHjYIV4XLYw|Jean's Flowers|Wedding Planning, Floral Designers, Shopping, Gift Shops, Florists, Event Planning & Services, Flowers & Gifts|Belmont|3|2.5
m3MYDr99opvKjTn6RUyy1w|McColl Center for Art + Innovation|Art Galleries, Arts & Entertainment, Shopping|Charlotte|7|4.5
TiLtd4cZA1q960kRPwqB2w|Rack Room Shoes|Shopping, Fashion, Shoe Stores|Huntersville|4|4.0
HtWANQCbAWEbKwehqQZUoA|The Park Expo & Conference Center|Event Planning & Services, Venues & Event Spaces|Charlotte|15|3.5
t3VwifaVoozfeCFI6GqTlA|Jewell Treats|Desserts, Food, Bakeries|Charlotte|11|5.0
CaagzQSUQzlqWT3Zf3N-Pg|Mid Century Salvage|Furniture Stores, Shopping, Home & Garden, Local Services, Furniture Reupholstery|Indian Trail|3|4.5
n-60saMwDrwBuQ8P7ByXJg|Tic Toc Diner & Catering|Cafes, Restaurants, Coffee & Tea, Diners, Food|Charlotte|12|4.5
9WOPUTu7NnVvYhcpdbrgxA|DiMaggio's|Pizza, Salad, Italian, Restaurants|Davidson|27|3.5
h7uxML49NQ_Wj-7zk0DSqg|O'Charley's Restaurant & Bar|Breakfast & Brunch, Restaurants, American (Traditional), Southern, Burgers|Charlotte|65|2.5
w1oswWc8vBt1d6dVrewMkw|Charlotte Fine Art|Education, Cultural Center, Arts & Entertainment, Art Classes, Art Galleries, Shopping|Charlotte|3|3.5
06JXcrsxH-dDeyMVz51Pqg|QC Nails & Spa|Beauty & Spas, Nail Salons|Denver|6|4.5
fYTfTGqseS7rJk9AMt2zvw|On The Border Mexican Grill & Cantina|Restaurants, Tex-Mex, Mexican|Charlotte|103|2.5
4vxpq3gE4p710Wxh82traQ|H & S Roofing & Gutter Company|Home Services, Contractors, Roofing, Gutter Services|Charlotte|5|3.5
Hsy7cPae2su8o0sLRnFyFw|Bath & Body Works|Shopping, Beauty & Spas, Cosmetics & Beauty Supply|Charlotte|3|2.5
XVCWCbVLq8LjDqQBLRoEcg|Barrel Burgers|Burgers, American (Traditional), Restaurants|Huntersville|25|3.0
hpCQ85s1rz8Z1uaTUd7ChA|reVITALize|Health & Medical, Beauty & Spas, Massage, Massage Therapy|Concord|3|5.0
ztXQPy-Yo1BIN9wb1PCo0g|Ten Thousand Villages|Gift Shops, Flowers & Gifts, Shopping|Charlotte|5|4.5
nAiW3sI--oWGsMC4RhyWkA|Interstate Supplies and Services|Shopping, Landscaping, Nurseries & Gardening, Building Supplies, Farming Equipment, Electricians, Local Services, Home & Garden, Hardware Stores, Home Services, Farm Equipment Repair|Stallings|7|4.5
AywgAJw1zlYVTHhP7fdW-g|D Nail Salon & Spa|Beauty & Spas, Hair Removal, Nail Salons|Charlotte|3|2.5
hf2oiNqYYWoF2-iNYSnOMg|China Fun|Chinese, Restaurants|Charlotte|37|3.5
-FtH9GYbLzWIPN6RzK4IBw|Running With Scissors|Beauty & Spas, Day Spas, Hair Salons, Hair Stylists|Gastonia|4|5.0
zlZ43emrXIOlrffon6irRw|Handpicked - Dilworth|Gift Shops, Women's Clothing, Flowers & Gifts, Arts & Crafts, Framing, Jewelry, Fashion, Shopping|Charlotte|17|4.0
zgtgMlvFk5Ilrs1yj78tdA|Hungry Howie's Pizza|Restaurants, Sandwiches, Pizza, Italian|Charlotte|17|3.0
qmd7qiygopG67rxb_3190A|Napoli Pizza & Pasta|Restaurants, Pizza|Charlotte|3|4.5
-UxAJfViirpbkbth6_RKTw|Salsarita's Fresh Mexican Grill|Restaurants, Salad, Tex-Mex, Fast Food, Mexican|Concord|7|1.0
GvKx1QL6XLyMZnWZun1DPQ|Maxwell's Tavern|Greek, Southern, American (Traditional), Restaurants|Waxhaw|173|4.0
MueNYyY1oXOFucJFszbKLA|The Forum|Dance Clubs, Bars, Nightlife|Charlotte|5|2.5
QCUjHPu7OF_bqfjnehlQaQ|Nolen Kitchen|Food, Nightlife, Mediterranean, Wine Bars, American (New), Desserts, Breakfast & Brunch, Bars, Restaurants|Charlotte|178|3.5
d8lmIZIqmBC9oPM8y1dc7Q|Paco's Tacos & Tequila|Tex-Mex, Restaurants, Bars, Mexican, Tacos, Nightlife|Charlotte|611|4.0
dt6FJQizE7Aj0tomscUG0Q|The UPS Store|Notaries, Local Services, Mailbox Centers, Professional Services, Printing Services, Shipping Centers|Charlotte|3|3.5
dunM1yjlYZv4kLJrF3tO-g|Marco's Pizza|Pizza, Salad, Restaurants, Desserts, Food|Mint Hill|26|3.0
VRUtFKBw21UqtJpXUXSp_A|Burger King|Burgers, Hot Dogs, Restaurants, Fast Food|Charlotte|7|2.0
pmp0GowinCJeVMOnxNuZTQ|Julian's Plumbing|Local Services, Septic Services, Water Heater Installation/Repair, Water Purification Services, Professional Services, Plumbing, Home Services|Charlotte|89|5.0
66SFULzEtzpEB0Cefy5TJg|Beardown Fitness|Active Life, Fitness & Instruction, Gyms|Charlotte|3|5.0
DZ7gzTNZ4DoY_saldeD7mA|Morgan's Shoes & Bootery|Shoe Stores, Fashion, Shopping|Gastonia|12|4.0
3tZDHQnqe9X6LVNadqFq1Q|American Burger|Sandwiches, Burgers, American (Traditional), Restaurants|Charlotte|11|3.0
ohjBWS_-x0Db1FeYluJuIw|Snoop's Grill|American (Traditional), Food, Restaurants, Ice Cream & Frozen Yogurt|Charlotte|15|3.5
SbO9aXVD7Md8xDSLTSRLvQ|Da Lucky Spot Barber Shop|Barbers, Beauty & Spas|Charlotte|6|3.0
RMzjD_LpED02tGGafX0RBw|City Barbeque|American (Traditional), Caterers, Barbeque, Event Planning & Services, Restaurants|Charlotte|144|4.0
kx9ncrovqxZrRXEKrR06QA|Lush|Cosmetics & Beauty Supply, Beauty & Spas, Shopping|Charlotte|21|4.0
NAMGicuH3h-wpFjSDBYNNw|New York Pizza Express|Food Delivery Services, Food, Restaurants, Pizza, Italian|Stallings|42|4.0
z0DImJOdVrSF8BmgmeMy5g|Hardee's|Fast Food, Restaurants|Indian Trail|6|1.5
xKTQ41PD9KlylMGnIWT5lg|The Reddoor|Fashion, Shopping, Personal Shopping, Adult, Lingerie|Charlotte|3|4.5
KbhrsTQEea2RF_94YWnBdQ|Anita's Mexican Grill|Mexican, Restaurants|Charlotte|99|4.5
Pexys1iwuo9VNS0MuVeyEg|J Jones Jewelers|Local Services, Shopping, Jewelry Repair, Jewelry|Matthews|3|4.5
ZzibpiWrfL3VswbKUrqOOg|Evergreen Construction Solutions|Home Services, Gutter Services, Roofing, Windows Installation|Charlotte|4|5.0
pLMdNuomFNGNt88-MQjCTA|Windstream|""|Kannapolis|3|1.0
T1Xo1X1gStL-1cTgJUVmNw|Southpark Oral Surgery|Health & Medical, Dentists, Oral Surgeons|Charlotte|33|5.0
Ghhukr_fp5q5D55zUS91Xg|Friends Sports Bar and Grill|Restaurants, American (Traditional)|Belmont|27|3.0
Rmj0NYF_Id_2rZzocx-Vyw|Papa John's Pizza|Pizza, Restaurants|Charlotte|22|2.0
OvbbnbPGFOQUEuwbKyQATA|Advance Auto Parts|Automotive, Auto Parts & Supplies|Charlotte|3|3.0
-y1NyDkEDIDr5VsukVOq1A|Griffin Tire & Auto Your Neighborhood Tire Pros|Auto Parts & Supplies, Tires, Auto Repair, Wheel & Rim Repair, Automotive|Charlotte|5|5.0
fvN1RWn5T56khUVRBXVdAQ|The Oaks Events|Party & Event Planning, Wedding Planning, Event Planning & Services, Venues & Event Spaces|Midland|4|5.0
OBAvST9sz8tT4S2IeP1Cgw|Indian Trail Laundromat|Dry Cleaning & Laundry, Local Services, Laundry Services|Indian Trail|9|4.5
gWFFemJUTJBk42Oj_D97vQ|The Apartments At Birkdale Village by Northwood Ravin|Real Estate, Real Estate Services, Apartments, Home Services|Huntersville|5|3.0
xUzKv4_FLFScS1nXVnkmbg|Restorative Massage & Skincare|Massage Therapy, Beauty & Spas, Skin Care, Health & Medical, Massage, Reflexology|Charlotte|5|5.0
VogO0HJwdljeJmCvy7240g|Lakeside Family Physicians and Urgent Care-Cornelius|Doctors, Health & Medical|Cornelius|16|3.0
rF5PLlOXehPg-Dy3FiJl8A|Domino's|Sandwiches, Pizza, Chicken Wings, Fast Food, Restaurants|Charlotte|10|1.5
_K2Hdn6fVcLD_3rGOl168A|Gramercy Square at Ayrsley|Home Services, Real Estate, Apartments|Charlotte|3|3.5
TkXmhC7ZDA5H2tebIXH2_Q|Ichiban Buffet|Buffets, Restaurants, Chinese|Charlotte|24|3.0
HMaQIqwE9TUGzpXDg3f_zQ|Joe McLaughlin D.C.|Health & Medical, Chiropractors|Charlotte|3|2.5
ZCsvwa_dsqNB8d8tYHPdjw|Sir Edmond Halley's|Restaurants, Pubs, Bars, Fish & Chips, Nightlife|Charlotte|156|3.5
ayfddT7N1YIxqsR0qreOqQ|Pablo's Barbershop & Salon|Beauty & Spas, Hair Salons, Barbers|Charlotte|12|4.5
5a3iXecmLFMS3PRjC-S21Q|Neighborhood Garage Door Services|Home Services, Garage Door Services|Charlotte|36|3.5
cchk8bfNwCKOP4e8ZnYr3Q|Meineke Car Care Center|Automotive, Auto Repair, Oil Change Stations, Tires|Charlotte|9|5.0
9IcpU0-Fr2sWi_YvvjNMyg|Davidson Chocolate Co|Chocolatiers & Shops, Food, Desserts, Specialty Food|Davidson|6|4.0
vSZs8zIvpAE-tETmJZgoMQ|Morrison Lawn & Landscape|Home Services, Gardeners, Landscaping|Gastonia|3|3.5
n5b2xzOiT2SxJ4d6UTZvBA|Skin Haven Esthetics|Skin Care, Beauty & Spas, Hair Removal, Eyebrow Services, Waxing|Cornelius|7|5.0
PrBHv6zXtkJNjmlU79Y6Fg|Firehouse Subs|Delis, Fast Food, Sandwiches, Restaurants|Concord|13|4.0
mnHLedeUkxADLag3tMwp8g|Nicole's Nails|Beauty & Spas, Nail Salons|Charlotte|3|4.5
nLmgrCtMOkenVoJm2n8O4g|Caribou Coffee|Restaurants, Food, Coffee & Tea|Charlotte|25|4.5
AXc0J_6Ly6leV7a1DJ99xw|Mills Cleaners|Local Services, Laundry Services, Dry Cleaning & Laundry|Waxhaw|3|2.5
RFDKG76henTGqn1dfhfP7A|Bed Bath & Beyond|Home & Garden, Kitchen & Bath, Shopping|Matthews|6|3.5
Mbm_wOieJvrrqm6BK_dkCQ|Pier 49|Restaurants, Burgers, American (New)|Harrisburg|14|4.0
